nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,percentualEmpenhadoSobreOrcadoInicial,percentualEmpenhadoSobreOrcadoAtualizado,percentualLiquidadoSobreOrcadoInicial,percentualLiquidadoSobreOrcadoAtualizado,percentualPagoSobreOrcadoInicial,percentualPagoSobreOrcadoAtualizado,fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NO ENSINO,Unidades Escolares - Ensino Fundamental,"Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.",SEC. MUN. DE EDUCAÇÃO,Unidades Escolares,Educação,Ensino Fundamental,1032,Unidades Escolares - Ensino Fundamental,Transferencias a Instituicoes Privadas sem Fins Lu,121,33500000000000,Transferencias a Instituicoes Privadas sem Fins Lu,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,300000,2560000.0,2860000.0,2724598.0,2579078.06,2724598.0,2579078.06,0.0,2724598.0,145519.94,2579078.06,0.0,0.0,908.2,95.27,908.2,95.27,908.2,104.97,fontesRecursos_d585bcb3-dba9-431a-ab03-cd2fa0f95e4c.csv,informacaoPlanejamento_c134c350-ee61-4877-b7f6-3595cc248426.csv,empenhos_f7a13dd2-d1eb-4339-8917-dbab3d5dc06d.csv,suplementacoes_29123273-1af9-4c83-a008-2cb90e3ade0b.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NO ENSINO,"Manut. do Depto. Administrativo da Educação, formação continuada","Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.",SEC. MUN. DE EDUCAÇÃO,Administrativo da Educação,Educação,Ensino Fundamental,1034,"Manut. do Depto. Administrativo da Educação, formação continuada",Aplicacoes Diretas,150,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,3370000,8205000.0,11575000.0,12650195.3,11434893.4,9592797.19,9569944.5,1864948.9,9377022.66,22852.69,9354169.97,2080723.43,215774.53,375.38,109.29,284.65,82.88,278.25,123.44,fontesRecursos_2c4b300b-d7de-4563-b280-f8a1b42c3799.csv,informacaoPlanejamento_0e86fd72-d99f-446c-a77b-734afd0e0aa0.csv,empenhos_f4b91986-cd2e-44c8-acf8-3e6071410f74.csv,suplementacoes_e9e27c53-7f50-46c7-a478-ca567a8fa4ce.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NO ENSINO,"Manut. do Depto. Administrativo da Educação, formação continuada","Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.",SEC. MUN. DE EDUCAÇÃO,Administrativo da Educação,Educação,Ensino Fundamental,1034,"Manut. do Depto. Administrativo da Educação, formação continuada",Aplicações Diretas - Oper.Intra-Orçamentárias,149,31910000000000,Aplicações Diretas - Oper.Intra-Orçamentárias,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,25000000,-2700000.0,22300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_217ca4fd-0f24-4806-9e43-44b7b13c15d6.csv,informacaoPlanejamento_3d51a745-6053-4e83-b9ea-eab1dc987b30.csv, ,suplementacoes_f8606921-b8f0-47a0-8df8-94f08fb3199b.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NO ENSINO,"Manut. do Depto. Administrativo da Educação, formação continuada","Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.",SEC. MUN. DE EDUCAÇÃO,Administrativo da Educação,Educação,Ensino Fundamental,1034,"Manut. do Depto. Administrativo da Educação, formação continuada",Aplicacoes Diretas,148,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,12000000,-1006000.0,10994000.0,802638.75,797236.08,797236.08,797236.08,0.0,792829.81,0.0,792829.81,4406.27,4406.27,6.69,7.3,6.64,7.25,6.61,1386.68,fontesRecursos_715143f3-d0e0-4862-acf4-ac54af92b220.csv,informacaoPlanejamento_ee9bb637-d7bb-48fe-8221-edd58eda2ff4.csv,empenhos_7a2e677d-321f-405c-ac51-a12212718f3c.csv,suplementacoes_70261556-2907-4848-9b4b-82fcfc560e18.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,DIVERSIDADE ETNICO-RACIAL/PERSPECTIVA INCLUSIVA,Diversidade Etnica Racial,"Reduzir as desigualdades raciais existentes nas estruturas de poder e que perpassam o sistema sócio/educacional/econômico no município, atendendo o ensino da educação básica e seus profissionais no processo das relações sociais de diversidade étnico-racial. Adquirir livros de literatura infanto-juvenil, brinquedos ejogos. Promover o I Seminário de Africanidades.",SEC. MUN. DE EDUCAÇÃO,Diversidade Étnica Racial,Educação,Ensino Fundamental,1044,Diversidade Etnica Racial,Aplicacoes Diretas,152,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,170000,18000.0,188000.0,163828.35,163828.35,163828.35,163828.35,0.0,163828.35,0.0,163828.35,0.0,0.0,96.37,87.14,96.37,87.14,96.37,114.75,fontesRecursos_c930fcd1-5a3b-4be9-9311-e82e13a30aba.csv,informacaoPlanejamento_496d46c1-27aa-4525-8111-6c852935a522.csv,empenhos_a2789267-d260-4dd6-b416-9cb65b39cbd2.csv,suplementacoes_6311105a-22ca-4d3d-b6a8-7ea0cab1ef67.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,DIVERSIDADE ETNICO-RACIAL/PERSPECTIVA INCLUSIVA,Diversidade Etnica Racial,"Reduzir as desigualdades raciais existentes nas estruturas de poder e que perpassam o sistema sócio/educacional/econômico no município, atendendo o ensino da educação básica e seus profissionais no processo das relações sociais de diversidade étnico-racial. Adquirir livros de literatura infanto-juvenil, brinquedos ejogos. Promover o I Seminário de Africanidades.",SEC. MUN. DE EDUCAÇÃO,Diversidade Étnica Racial,Educação,Ensino Fundamental,1044,Diversidade Etnica Racial,Aplicacoes Diretas,153,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,50000,-18000.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_723ffbb3-7efd-4808-bdbd-6831819f1f23.csv,informacaoPlanejamento_af242d1a-cc02-4500-a0ad-489bd7a11049.csv, ,suplementacoes_1862c6b7-e2ab-435e-8acf-e03f6758c642.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,DIVERSIDADE ETNICO-RACIAL/PERSPECTIVA INCLUSIVA,Diversidade Etnica Racial,"Reduzir as desigualdades raciais existentes nas estruturas de poder e que perpassam o sistema sócio/educacional/econômico no município, atendendo o ensino da educação básica e seus profissionais no processo das relações sociais de diversidade étnico-racial. Adquirir livros de literatura infanto-juvenil, brinquedos ejogos. Promover o I Seminário de Africanidades.",SEC. MUN. DE EDUCAÇÃO,Diversidade Étnica Racial,Educação,Ensino Fundamental,1044,Diversidade Etnica Racial,Aplicacoes Diretas,154,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,20000,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_09bca204-5c8b-4d54-99db-286293e846f6.csv,informacaoPlanejamento_6f983f27-e030-428c-99ac-6d42946312c3.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NO ENSINO,"Manut. do Depto. Administrativo da Educação, formação continuada","Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.",SEC. MUN. DE EDUCAÇÃO,Administrativo da Educação,Educação,Ensino Fundamental,1034,"Manut. do Depto. Administrativo da Educação, formação continuada",Aplicacoes Diretas,151,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,8020000,-7999000.0,21000.0,18780.0,18780.0,18780.0,18780.0,0.0,18780.0,0.0,18780.0,0.0,0.0,0.23,89.43,0.23,89.43,0.23,111.82,fontesRecursos_df981dd2-bf5c-472a-a5cb-5727d66fa276.csv,informacaoPlanejamento_e42e4975-17d9-4f30-abe9-06e4e61d0b26.csv,empenhos_eb970e5d-d2fb-4565-a263-e3b6263be978.csv,suplementacoes_0e889e44-a12e-42e5-9537-5540bb2a7492.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Frota Municipal,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Frota Municipal,Administração,Administração Geral,1084,Frota Municipal,Aplicacoes Diretas,208,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,10100000,4000000.0,14100000.0,52405.9,52405.9,52405.9,52405.9,0.0,52405.9,0.0,52405.9,0.0,0.0,0.52,0.37,0.52,0.37,0.52,26905.37,fontesRecursos_89557b48-00cf-40c3-8f53-fd63c5b1f5b6.csv,informacaoPlanejamento_2ea1aa9b-47b5-4ca8-a296-acea0fecd57c.csv,empenhos_09be0fb6-fdff-46af-be2e-53e5610b03ac.csv,suplementacoes_055d790e-6c6f-46a0-b5c5-e75268dacd10.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Frota Municipal,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Frota Municipal,Administração,Administração Geral,1084,Frota Municipal,Aplicacoes Diretas,209,45900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,1000000,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_c841ccba-dda2-4576-9784-e5a0170f6056.csv,informacaoPlanejamento_db9766f9-a4d0-44d0-baa5-d159a87c5386.csv, ,suplementacoes_9c45f8fe-6049-4f79-8383-6789190dd87a.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Parques/Praças/Jardins,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Parques/Praças/Jardins,Desporto e Lazer,Lazer,1081,Parques/Praças/Jardins,Aplicacoes Diretas,201,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,18000000,6813675.3,24813675.3,22221954.39,4813916.51,4494968.75,4409891.28,404025.23,4388682.51,575.04,4388107.47,425809.04,21783.81,123.46,89.56,24.97,18.11,24.38,565.4,fontesRecursos_6eff20fc-3a9d-4e3b-9eb5-ab5e151042d7.csv,informacaoPlanejamento_e76745ee-2a47-4e7d-9fbb-fe049d64a0fd.csv,empenhos_5c8a40cd-cc6b-4efd-855e-2c99435883bd.csv,suplementacoes_a2f09cd2-2999-42da-8f34-419e995eaaad.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Convênio Rio de Manut. Manejo de Rios,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Convênio Rio Criciúma,Saneamento,Saneamento Básico Urbano,1077,Convênio Rio de Manut. Manejo de Rios,Aplicacoes Diretas,192,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,2100000,-1576228.55,523771.45,540453.32,332212.06,257522.51,257522.51,74689.55,257522.51,0.0,257522.51,74689.55,0.0,25.74,103.18,12.26,49.17,12.26,203.39,fontesRecursos_76fe5df5-ed42-4e28-bca8-b02a20c5486e.csv,informacaoPlanejamento_7462136f-9bb7-479c-85ab-01cf211df964.csv,empenhos_f86a72c3-0972-4efa-9ed3-109abfbb78bc.csv,suplementacoes_0fa7bfaf-289d-4bf8-a82d-0fc55a161508.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NA PERSPECTIVA DA EDUCAÇÃO INCLUSIVA,Educação Inclusiva,Implementara Politica Nacional de Educação Especial na perspectiva da Educação Inclusiva e o atendimento educacional especializado a toda rede; Garantir a oferta de Formação Bilingue em Lingua Brasileira de Sinais (LIBRAS); Articular o Convenio com Associação ADVISUL; Criar uma escola Polo de atencimento Bilingue; Adquirir materiais pedagogicos  para o atendimento dos alunos cegos.,SEC. MUN. DE EDUCAÇÃO,Educação Inclusiva,Educação,Ensino Fundamental,1041,Educação Inclusiva,Aplicacoes Diretas,143,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,200000,-100000.0,100000.0,50000.0,5000.0,5000.0,5000.0,0.0,5000.0,0.0,5000.0,0.0,0.0,25.0,50.0,2.5,5.0,2.5,2000.0,fontesRecursos_5fbce225-3f66-4f00-88b2-8ae63acd28a6.csv,informacaoPlanejamento_37ad11cf-b351-474c-9b11-497d2e875e0d.csv,empenhos_86d365a6-f663-435a-9250-64b9d65de693.csv,suplementacoes_06da069d-326a-4c8e-bee5-1ca936e55525.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NA PERSPECTIVA DA EDUCAÇÃO INCLUSIVA,Educação Inclusiva,Implementara Politica Nacional de Educação Especial na perspectiva da Educação Inclusiva e o atendimento educacional especializado a toda rede; Garantir a oferta de Formação Bilingue em Lingua Brasileira de Sinais (LIBRAS); Articular o Convenio com Associação ADVISUL; Criar uma escola Polo de atencimento Bilingue; Adquirir materiais pedagogicos  para o atendimento dos alunos cegos.,SEC. MUN. DE EDUCAÇÃO,Educação Inclusiva,Educação,Ensino Fundamental,1041,Educação Inclusiva,Aplicacoes Diretas,142,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,2300000,250000.0,2550000.0,2201082.59,2200036.09,2201082.59,2200036.09,0.0,2201082.59,1046.5,2200036.09,0.0,0.0,95.7,86.32,95.7,86.32,95.7,115.85,fontesRecursos_50a70015-a252-4a62-87f9-3333832e1d94.csv,informacaoPlanejamento_6e4e9ffd-2214-4bf4-904e-8eced2c9c4d6.csv,empenhos_3aa3ce6f-ef40-4778-8cb2-581658a8ed6e.csv,suplementacoes_92ef1a26-4b9b-4680-be58-42592de1496b.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NA PERSPECTIVA DA EDUCAÇÃO INCLUSIVA,Educação Inclusiva,Implementara Politica Nacional de Educação Especial na perspectiva da Educação Inclusiva e o atendimento educacional especializado a toda rede; Garantir a oferta de Formação Bilingue em Lingua Brasileira de Sinais (LIBRAS); Articular o Convenio com Associação ADVISUL; Criar uma escola Polo de atencimento Bilingue; Adquirir materiais pedagogicos  para o atendimento dos alunos cegos.,SEC. MUN. DE EDUCAÇÃO,Educação Inclusiva,Educação,Ensino Fundamental,1041,Educação Inclusiva,Aplicacoes Diretas,144,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,150000,-150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_4079a047-39fd-49aa-b4aa-dde4d5d12339.csv,informacaoPlanejamento_4b232f6d-1749-4895-9e71-8472c34fc262.csv, ,suplementacoes_33bc5030-d890-4bcb-8f80-0dbff254b4c6.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,"ESPAÇO DE FORMAÇÃO E PESQUISA ""THEREZA DÁRIO MILANEZZI""",Centro de Formação Municipal Thereza Dário Milanezzi,Promover a cultura de formação continuada de profissionais que atuam na rede municipal de educação. Proporcionar um espaço adequado para pesquisas e leituras dos profissionais da rede municipal de educação; Aquisição de espaço próprio ou construção de um espaço físico;,SEC. MUN. DE EDUCAÇÃO,Centro de Formação Mun. Thereza Dário Milanezzi,Educação,Ensino Fundamental,1042,Centro de Formação Municipal Thereza Dário Milanezzi,Aplicacoes Diretas,139,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,650000,-200000.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_58f1b94b-faed-4190-9c78-1856a7dfa69e.csv,informacaoPlanejamento_1f0d9446-76af-47aa-9aa2-bbc7ab05d730.csv, ,suplementacoes_d96a5ef7-d1a2-408a-bd40-a464a8fe3bfd.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,"ESPAÇO DE FORMAÇÃO E PESQUISA ""THEREZA DÁRIO MILANEZZI""",Centro de Formação Municipal Thereza Dário Milanezzi,Promover a cultura de formação continuada de profissionais que atuam na rede municipal de educação. Proporcionar um espaço adequado para pesquisas e leituras dos profissionais da rede municipal de educação; Aquisição de espaço próprio ou construção de um espaço físico;,SEC. MUN. DE EDUCAÇÃO,Centro de Formação Mun. Thereza Dário Milanezzi,Educação,Ensino Fundamental,1042,Centro de Formação Municipal Thereza Dário Milanezzi,Aplicacoes Diretas,140,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,100000,200000.0,300000.0,23284.7,20746.49,20746.49,20746.49,0.0,20746.49,0.0,20746.49,0.0,0.0,23.28,7.76,20.75,6.92,20.75,1446.03,fontesRecursos_74d73835-797d-44b0-aed8-d4eca46e234d.csv,informacaoPlanejamento_5f65c466-692e-4667-9d52-386c96a0294e.csv,empenhos_c8214164-4aac-4c0e-ba7d-7d445fb7bd5d.csv,suplementacoes_04851734-ffba-4eca-929a-86697ced1131.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,"ESPAÇO DE FORMAÇÃO E PESQUISA ""THEREZA DÁRIO MILANEZZI""",Centro de Formação Municipal Thereza Dário Milanezzi,Promover a cultura de formação continuada de profissionais que atuam na rede municipal de educação. Proporcionar um espaço adequado para pesquisas e leituras dos profissionais da rede municipal de educação; Aquisição de espaço próprio ou construção de um espaço físico;,SEC. MUN. DE EDUCAÇÃO,Centro de Formação Mun. Thereza Dário Milanezzi,Educação,Ensino Fundamental,1042,Centro de Formação Municipal Thereza Dário Milanezzi,Aplicacoes Diretas,141,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,100000,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_56750b15-3024-4c80-9179-b6ab695f06a9.csv,informacaoPlanejamento_664dae50-dd33-4163-ab38-9fe87e579957.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,GESTÃO DE QUALIDADE NO ENSINO,Transporte Escolar,"Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.",SEC. MUN. DE EDUCAÇÃO,Aquisição de Veículos/Transp. de Alunos,Educação,Ensino Fundamental,1035,Transporte Escolar,Aplicacoes Diretas,134,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,350000,1710400.0,2060400.0,1010400.0,1010400.0,0.0,0.0,1010400.0,0.0,0.0,0.0,1010400.0,0.0,288.69,49.04,0.0,0.0,0.0,0.0,fontesRecursos_c00988da-56bf-46b8-8742-45ab5a11426e.csv,informacaoPlanejamento_803418b4-52cb-46a3-879b-213633e21eda.csv,empenhos_98f0c1d4-7435-4824-ae1d-ba8e471d63ad.csv,suplementacoes_9a96747f-81e4-40eb-b14f-57bbb89f40f2.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Parques/Praças/Jardins,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Parques/Praças/Jardins,Desporto e Lazer,Lazer,1081,Parques/Praças/Jardins,Aplicacoes Diretas,200,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,5000000,200000.0,5200000.0,4816535.84,3696475.9,2632044.4,2632044.4,1064431.5,2529625.13,0.0,2529625.13,1166850.77,102419.27,96.33,92.63,52.64,50.62,50.59,205.56,fontesRecursos_8ee89832-6e43-4e64-942a-6928e5f1b62d.csv,informacaoPlanejamento_d6def57d-9674-409c-9ed3-2a72fa13e596.csv,empenhos_aeab9d99-7335-4a1a-964b-c7b8209f853c.csv,suplementacoes_42f6bacd-13bf-48a6-b2c5-2c13bffb9142.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Manut. Gabinete do Secretario.,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Gab. Secretaria de Infraest. e Mob. Urbana,Administração,Administração Geral,1072,Manut. Gabinete do Secretario.,Aplicacoes Diretas,164,44900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,200000,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_558e2395-a067-44b3-a807-061690d2d270.csv,informacaoPlanejamento_37d6a33b-164d-4af7-a285-a01e29f674a8.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Manut. Gabinete do Secretario.,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Gab. Secretaria de Infraest. e Mob. Urbana,Administração,Administração Geral,1072,Manut. Gabinete do Secretario.,Aplicacoes Diretas,162,31900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,2200000,0.0,2200000.0,1175024.75,1175024.75,1175024.75,1175024.75,0.0,1175024.75,0.0,1175024.75,0.0,0.0,53.41,53.41,53.41,53.41,53.41,187.23,fontesRecursos_4334a570-ebb5-426e-b2bb-26ec172d3d6b.csv,informacaoPlanejamento_0ddc6240-4c32-4daa-b1d1-4de22d11750f.csv,empenhos_c860d4a1-eaf4-4f83-93f3-d095e365ccd2.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2023,AVANÇAR CRICIUMA,Manut. Gabinete do Secretario.,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Gab. Secretaria de Infraest. e Mob. Urbana,Administração,Administração Geral,1072,Manut. Gabinete do Secretario.,Aplicacoes Diretas,163,33900000000000,Aplicacoes Diretas,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,50000,0.0,50000.0,1139.81,1139.81,1139.81,1139.81,0.0,1139.81,0.0,1139.81,0.0,0.0,2.28,2.28,2.28,2.28,2.28,4386.7,fontesRecursos_2c92d055-4117-4c22-8c3d-b4b555912f65.csv,informacaoPlanejamento_23a39025-1958-4009-9b66-3bc89706a89e.csv,empenhos_81e11f09-84b5-41fd-83bd-545593e353b9.csv, 
